plate,status,predicted_meaning,label,predicted,plate_length,plate_has_numbers,plate_has_letters,plate_has_spaces,plate_has_special,num_digits,num_letters,num_spaces,meaning_length,meaning_word_count,has_sexual,has_hate,has_gang,has_drug,has_violence,has_police,has_area_code,status_binary,predicted_binary,error_type,kmeans_cluster
OT14EL6,Y,14 = GANG NUMBER,1,N,7,True,True,False,False,3,4,0,16,4,False,True,True,False,False,False,False,1,0,False Negative,0
SDEE619,N,619 AREA CODE,0,N,7,True,True,False,False,3,4,0,13,3,False,False,False,False,False,False,True,0,0,Correct,4
MOBBIN3,N,MOBBIN,0,N,7,True,True,False,False,1,6,0,6,1,False,False,False,False,False,False,False,0,0,Correct,1
SHOKER7,N,SHOKER IS A RACIAL SLUR TOWARDS AFRICAN AMERICANS,0,N,7,True,True,False,False,1,6,0,49,8,False,False,False,False,False,False,False,0,0,Correct,1
GETIN IT,N,GETTING IT,0,N,8,False,True,True,False,0,7,1,10,2,False,False,False,False,False,False,False,0,0,Correct,1
BOMB TC,N,BOMB,0,N,7,False,True,True,False,0,6,1,4,1,False,False,False,False,True,False,False,0,0,Correct,6
HELAJDM,N,HELLA,0,N,7,False,True,False,False,0,7,0,5,1,False,False,False,False,False,False,False,0,0,Correct,1
SHNENKL,Y,SHINING NECK,1,N,7,False,True,False,False,0,7,0,12,2,False,False,False,False,False,False,False,1,0,False Negative,1
OK CODE4,Y,OK CODE IS A TYPE OF CODE USED IN ENGLISH,1,N,8,True,True,True,False,1,6,1,41,10,False,False,False,False,False,False,False,1,0,False Negative,1
RJ 13OH,Y,"13=GANG NUMBER, NO 2013 CAR ON ANI",1,N,7,True,True,True,False,2,4,1,34,7,False,False,True,False,False,False,False,1,0,False Negative,5
IMONKEY,N,MONKEY IS ANOTHER WORD FOR VAGINA,0,N,7,False,True,False,False,0,7,0,33,6,True,False,False,False,False,False,False,0,0,Correct,2
4THCEB,Y,FOR THE CHILDREN OF THE BLOODS,1,N,6,True,True,False,False,1,5,0,30,6,False,False,False,False,False,False,False,1,0,False Negative,1
OPEC SKS,N,OPEC SUCKS,0,N,8,False,True,True,False,0,7,1,10,2,False,False,False,False,False,False,False,0,0,Correct,1
HOOLGN,N,HOOLIGAN,0,N,6,False,True,False,False,0,6,0,8,1,False,False,False,False,False,False,False,0,0,Correct,1
8AFP51,Y,AF = AS FUCK,1,N,6,True,True,False,False,3,3,0,12,4,True,False,False,False,False,False,False,1,0,False Negative,2
31ORAMS,N,AREA CODE,0,N,7,True,True,False,False,2,5,0,9,2,False,False,False,False,False,False,True,0,0,Correct,4
MY G 93,Y,G AS IN GANGSTER,1,N,7,True,True,True,False,2,3,2,16,4,False,False,True,False,False,False,False,1,0,False Negative,5
N8 BOMB,N,BOMB,0,N,7,True,True,True,False,1,5,1,4,1,False,False,False,False,True,False,False,0,0,Correct,6
LOBO714,N,714 AREA CODE,0,N,7,True,True,False,False,3,4,0,13,3,False,True,False,False,False,False,True,0,0,Correct,4
PSTOLA 1,N,PS TOLA IS ANOTHER WORD FOR VAGINA,0,N,8,True,True,True,False,1,6,1,34,7,True,False,False,False,False,False,False,0,0,Correct,2
AZTK415,N,415 AREA CODE,0,N,7,True,True,False,False,3,4,0,13,3,False,False,False,False,False,False,True,0,0,Correct,4
DIE4QTR,N,DIE,0,N,7,True,True,False,False,1,6,0,3,1,False,False,False,False,False,False,False,0,0,Correct,1
ABSTACO,N,TACO,0,N,7,False,True,False,False,0,7,0,4,1,False,False,False,False,False,False,False,0,0,Correct,1
PFFTGAS,Y,FUCK GAS,1,N,7,False,True,False,False,0,7,0,8,2,True,False,False,False,False,False,False,1,0,False Negative,2
OLD GEEE,N,OLD GEE,0,Y,8,False,True,True,False,0,7,1,7,2,False,False,False,False,False,False,False,0,1,False Positive,1
HEMI FYL,N,FUCK YOU LIVE,0,N,8,False,True,True,False,0,7,1,13,3,True,False,False,False,False,False,False,0,0,Correct,2
AILEENB,Y,AILEEN BITCH,1,N,7,False,True,False,False,0,7,0,12,2,False,False,False,False,False,False,False,1,0,False Negative,1
DEXXXED,N,XXX,0,N,7,False,True,False,False,0,7,0,3,1,False,False,False,False,False,False,False,0,0,Correct,1
888LI88,N,88=HATE SYMBOL,0,N,7,True,True,False,False,5,2,0,14,2,False,True,False,False,False,False,False,0,0,Correct,0
HNY$88,N,"88=HATE SYMBOL, NO 88 CAR ON ANI",0,N,6,True,True,False,True,2,3,0,32,7,False,True,False,False,False,False,False,0,0,Correct,0
ENZO8O5,N,805 AREA CODE,0,N,7,True,True,False,False,2,5,0,13,3,False,False,False,False,False,False,True,0,0,Correct,4
HORSMOB,N,MOB,0,N,7,False,True,False,False,0,7,0,3,1,False,False,False,False,False,False,False,0,0,Correct,1
ABA3388,N,88=HATE SYMBOL,0,N,7,True,True,False,False,4,3,0,14,2,False,True,False,False,False,False,False,0,0,Correct,0
IT$RN 14,Y,"14=GANG NUMBER, NO 2014 CAR ON ANI",1,N,8,True,True,True,True,2,4,1,34,7,False,True,True,False,False,False,False,1,0,False Negative,0
$4KITTY,Y,KITTY,1,Y,7,True,True,False,True,1,5,0,5,1,False,False,False,False,False,False,False,1,1,Correct,1
FIREARM,N,FIREARM,0,N,7,False,True,False,False,0,7,0,7,1,False,False,False,False,False,False,False,0,0,Correct,1
BLVDBOM,N,BOMB,0,N,7,False,True,False,False,0,7,0,4,1,False,False,False,False,True,False,False,0,0,Correct,6
1BURNTZ,Y,ONE BURN TZ,1,N,7,True,True,False,False,1,6,0,11,3,False,False,False,False,False,False,False,1,0,False Negative,1
LIL69VW,N,"69, SEXUAL REFERENCE",0,N,7,True,True,False,False,2,5,0,20,3,True,False,False,False,False,False,False,0,0,Correct,2
SEADGFU,N,FUCK YOU,0,N,7,False,True,False,False,0,7,0,8,2,True,False,False,False,False,False,False,0,0,Correct,2
2SEXC4U,Y,SEX FOR YOU,1,N,7,True,True,False,False,2,5,0,11,3,False,False,False,False,False,False,False,1,0,False Negative,1
DR69BRO,N,NO 69 CAR,0,N,7,True,True,False,False,2,5,0,9,3,True,False,False,False,False,False,False,0,0,Correct,2
GTSJEFE,N,JEFE,0,N,7,False,True,False,False,0,7,0,4,1,False,False,False,False,False,False,False,0,0,Correct,1
LUVJP68,N,JEEP 68,0,Y,7,True,True,False,False,2,5,0,7,2,False,False,False,False,False,False,False,0,1,False Positive,1
MEGACUM,N,"MEGACUM IS A TYPE OF PENIS, WHICH IS A SLUR TOWARDS AMERICANS",0,N,7,False,True,False,False,0,7,0,61,12,True,False,False,False,False,False,False,0,0,Correct,2
CTCH2NA,N,"CAT=PUSSY, NO CAT CAR ON ANI",0,N,7,True,True,False,False,1,6,0,28,6,True,False,False,False,False,False,False,0,0,Correct,2
TRD SER1,N,TRD SERIES,0,Y,8,True,True,True,False,1,6,1,10,2,False,False,False,False,False,False,False,0,1,False Positive,1
SS KLR,N,KILLER,0,N,6,False,True,True,False,0,5,1,6,1,False,False,False,False,True,False,False,0,0,Correct,6
NUCKLUP,N,NUCK,0,N,7,False,True,False,False,0,7,0,4,1,False,False,False,False,False,False,False,0,0,Correct,1
ARCHRER,Y,ARCHERY,1,Y,7,False,True,False,False,0,7,0,7,1,False,False,False,False,False,False,False,1,1,Correct,1
FKYORV8,N,FUCK YOUR V8,0,N,7,True,True,False,False,1,6,0,12,3,True,False,False,False,False,False,False,0,0,Correct,2
H8SHEEP,N,HATE SHEEP,0,N,7,True,True,False,False,1,6,0,10,2,False,True,False,False,False,False,False,0,0,Correct,0
DOBLE A ,Y,DOUBLE A=GANG,1,N,8,False,True,True,False,0,6,2,13,2,False,False,True,False,False,False,False,1,0,False Negative,5
TKI VATO,N,VATO=VAGINA,0,N,8,False,True,True,False,0,7,1,11,1,True,False,False,False,False,False,False,0,0,Correct,2
EXNUKE,Y,EX NUKE,1,N,6,False,True,False,False,0,6,0,7,2,False,False,False,False,False,False,False,1,0,False Negative,1
IV 13,N,"13=GANG NUMBER, NO 2013 CAR ON ANI",0,N,5,True,True,True,False,2,2,1,34,7,False,False,True,False,False,False,False,0,0,Correct,5
BNUKUSH,N,KUSH IS ANOTHER WORD FOR VAGINA,0,N,7,False,True,False,False,0,7,0,31,6,True,False,False,False,False,False,False,0,0,Correct,2
BCH CLB,Y,BCH COULD STAND FOR BITCH,1,N,7,False,True,True,False,0,6,1,25,5,False,False,False,False,False,False,False,1,0,False Negative,1
RAY 14,N,"14=HATE SYMBOL, NO 2014 CAR",0,N,6,True,True,True,False,2,3,1,27,5,False,True,False,False,False,False,False,0,0,Correct,0
MRFYB2X,N,MURDER YOUR BITCH,0,N,7,True,True,False,False,1,6,0,17,3,False,False,False,False,True,False,False,0,0,Correct,6
CHLOLO,N,CHOLO=VAGINA,0,N,6,False,True,False,False,0,6,0,12,1,True,False,False,False,False,False,False,0,0,Correct,2
NOT4U2K,N,NOT FOR YOU TO KILL,0,N,7,True,True,False,False,2,5,0,19,5,False,False,False,False,True,False,False,0,0,Correct,6
HBCH,N,HEAD BITCH,0,N,4,False,True,False,False,0,4,0,10,2,False,False,False,False,False,False,False,0,0,Correct,1
D CHIKIS,N,CHIKI=PUSSY,0,N,8,False,True,True,False,0,7,1,11,1,True,False,False,False,False,False,False,0,0,Correct,2
CHANGGO,N,CHANG=PENIS IN TAGALOG,0,N,7,False,True,False,False,0,7,0,22,3,True,False,True,False,False,False,False,0,0,Correct,5
G VANYA,N,G AS IN GANGSTER,0,N,7,False,True,True,False,0,6,1,16,4,False,False,True,False,False,False,False,0,0,Correct,5
BOO HATM,Y,HATM,1,N,8,False,True,True,False,0,7,1,4,1,False,False,False,False,False,False,False,1,0,False Negative,1
LEXOE,Y,LOOK ALIKE,1,N,5,False,True,False,False,0,5,0,10,2,False,False,False,False,False,False,False,1,0,False Negative,1
ECRUXIV,N,"14=GANG NUMBER, NO 2014 CAR",0,N,7,False,True,False,False,0,7,0,27,5,False,True,True,False,False,False,False,0,0,Correct,5
LOUDXAF,N,AF-AS FUCK,0,N,7,False,True,False,False,0,7,0,10,2,True,False,False,False,False,False,False,0,0,Correct,2
G BOMBER,N,G AS IN GANGSTER,0,N,8,False,True,True,False,0,7,1,16,4,False,False,True,False,False,False,False,0,0,Correct,5
VAGO,N,VAGO IS A TYPE OF VEHICLE,0,N,4,False,True,False,False,0,4,0,25,6,False,False,False,False,False,False,False,0,0,Correct,1
BLEUENV,Y,BLUE NV=GANG COLOR,1,N,7,False,True,False,False,0,7,0,18,3,False,False,True,False,False,False,False,1,0,False Negative,5
PERPTR8,N,PERPETRATE,0,N,7,True,True,False,False,1,6,0,10,1,False,False,False,False,False,False,False,0,0,Correct,1
TIE FTR1,Y,TIE FIGHTER,1,Y,8,True,True,True,False,1,6,1,11,2,False,False,False,False,False,False,False,1,1,Correct,1
THAT1FU,N,THAT ONE FUCK YOU,0,N,7,True,True,False,False,1,6,0,17,4,True,False,False,False,False,False,False,0,0,Correct,2
DBAGCFH,N,DBA GUN,0,N,7,False,True,False,False,0,7,0,7,2,False,False,False,False,True,False,False,0,0,Correct,6
CATS 3O,Y,CATS,1,Y,7,True,True,True,False,1,5,1,4,1,False,False,False,False,False,False,False,1,1,Correct,1
NFFC714,N,714 AREA CODE,0,N,7,True,True,False,False,3,4,0,13,3,False,True,False,False,False,False,True,0,0,Correct,4
U GOONI,Y,"YOU, HOSTILE",1,N,7,False,True,True,False,0,6,1,12,2,False,False,False,False,False,False,False,1,0,False Negative,1
U 515O,N,"YOU, HOSTILE",0,N,6,True,True,True,False,3,2,1,12,2,False,False,False,False,False,False,False,0,0,Correct,0
YOUNGUN,Y,YOUNG GUN,1,Y,7,False,True,False,False,0,7,0,9,2,False,False,False,False,True,False,False,1,1,Correct,6
VOOV GRL,Y,VOOV=VAGINA,1,N,8,False,True,True,False,0,7,1,11,1,True,False,False,False,False,False,False,1,0,False Negative,2
TOY4BOY,N,TOYOTA FOR BOY,0,N,7,True,True,False,False,1,6,0,14,3,False,False,False,False,False,False,False,0,0,Correct,1
2Z7ZCZ9,N,LOOK ALIKE,0,N,7,True,True,False,False,3,4,0,10,2,False,False,False,False,False,False,False,0,0,Correct,1
ABARF,N,AF-AS FUCK,0,N,5,False,True,False,False,0,5,0,10,2,True,False,False,False,False,False,False,0,0,Correct,2
CLSSYOG,N,"OG, GANG REFERENCE",0,N,7,False,True,False,False,0,7,0,18,3,False,False,True,False,False,False,False,0,0,Correct,5
4 NEG RA,N,NEGRA IS A TERM USED FOR AN ACT OF GENITAL CRIME,0,N,8,True,True,True,False,1,5,2,48,11,False,False,False,False,False,False,False,0,0,Correct,1
XXFDTXX,N,XXX,0,N,7,False,True,False,False,0,7,0,3,1,False,False,False,False,False,False,False,0,0,Correct,1
GONPSTL,N,GONPSTAL,0,N,7,False,True,False,False,0,7,0,8,1,False,False,False,False,False,False,False,0,0,Correct,1
GUNDLR,N,GUN,0,N,6,False,True,False,False,0,6,0,3,1,False,False,False,False,True,False,False,0,0,Correct,6
MALHII,Y,MALHII IS A TYPE OF SLANG FOR VAGINA,1,N,6,False,True,False,False,0,6,0,36,8,True,False,False,False,False,False,False,1,0,False Negative,2
DZZNUTS,N,NUTS,0,Y,7,False,True,False,False,0,7,0,4,1,False,False,False,False,False,False,False,0,1,False Positive,1
D A N M,Y,D AS IN DICK,1,N,7,False,True,True,False,0,4,3,12,4,True,False,False,False,False,False,False,1,0,False Negative,2
SXONWHL,N,SEX ON WALL,0,N,7,False,True,False,False,0,7,0,11,3,False,False,False,False,False,False,False,0,0,Correct,1
ANTHRXX,N,ANTHRAX,0,N,7,False,True,False,False,0,7,0,7,1,False,False,False,False,False,False,False,0,0,Correct,1
562HEMI,N,562 AREA CODE,0,N,7,True,True,False,False,3,4,0,13,3,False,False,False,False,False,False,True,0,0,Correct,4
UP TIPP,N,UP TO PEE,0,N,7,False,True,True,False,0,6,1,9,3,False,False,False,False,False,False,False,0,0,Correct,1
1QWKKAT,Y,ONE QUICK KAT,1,Y,7,True,True,False,False,1,6,0,13,3,False,False,False,False,False,False,False,1,1,Correct,1
S A Z Z,N,SAZZ=SHIT,0,N,7,False,True,True,False,0,4,3,9,1,False,False,False,False,False,False,False,0,0,Correct,1
EATZMUD,N,EAT,0,N,7,False,True,False,False,0,7,0,3,1,False,False,False,False,False,False,False,0,0,Correct,1
S3HCT1B,N,SUSAN CATHOLIC TYPE 1 B,0,N,7,True,True,False,False,2,5,0,23,5,False,False,False,False,False,False,False,0,0,Correct,1
DP LIFE,Y,DP-DICK PIG,1,N,7,False,True,True,False,0,6,1,11,2,True,False,False,False,False,False,False,1,0,False Negative,2
50 WOODE,N,50 WOODY,0,Y,8,True,True,True,False,2,5,1,8,2,False,False,False,False,False,True,False,0,1,False Positive,8
KILACAL,N,KILLER,0,N,7,False,True,False,False,0,7,0,6,1,False,False,False,False,True,False,False,0,0,Correct,6
LLBLBOX,Y,BOX,1,N,7,False,True,False,False,0,7,0,3,1,False,False,False,False,False,False,False,1,0,False Negative,1
WEDM8YZ,N,WEED,0,N,7,True,True,False,False,1,6,0,4,1,False,False,False,True,False,False,False,0,0,Correct,3
POPOGRL,N,POPO=VAGINA,0,N,7,False,True,False,False,0,7,0,11,1,True,False,False,False,False,False,False,0,0,Correct,2
2O13 SOX,Y,2013 SOX,1,Y,8,True,True,True,False,3,4,1,8,2,False,False,True,False,False,False,False,1,1,Correct,5
88IROCZ,N,"88=HATE SYMBOL, NO 1988 CAR ON ANI",0,N,7,True,True,False,False,2,5,0,34,7,False,True,False,False,False,False,False,0,0,Correct,0
TEXXXEN,N,XXX,0,N,7,False,True,False,False,0,7,0,3,1,False,False,False,False,False,False,False,0,0,Correct,1
LI 88,N,"88=HATE SYMBOL, NO 88 CAR ON ANI",0,N,5,True,True,True,False,2,2,1,32,7,False,True,False,False,False,False,False,0,0,Correct,0
ILUO113,Y,113=GANG NUMBER,1,N,7,True,True,False,False,3,4,0,15,2,False,False,True,False,False,False,False,1,0,False Negative,5
COLDFRT,Y,COLORED FRONT,1,Y,7,False,True,False,False,0,7,0,13,2,False,False,False,False,False,False,False,1,1,Correct,1
QUADMFT,N,FT=FUCK THE WORLD,0,N,7,False,True,False,False,0,7,0,17,3,True,False,False,False,False,False,False,0,0,Correct,2
GDTUP 66,N,GOD DAMN,0,N,8,True,True,True,False,2,5,1,8,2,False,False,False,False,False,False,False,0,0,Correct,1
BRAR 88,N,"88=HATE SYMBOL, NO 88 CAR ON ANI",0,N,7,True,True,True,False,2,4,1,32,7,False,True,False,False,False,False,False,0,0,Correct,0
BLU BLIT,Y,BLUE BULLET,1,N,8,False,True,True,False,0,7,1,11,2,False,False,False,False,False,False,False,1,0,False Negative,1
PLXSPNK,N,PINK=VAGINA,0,N,7,False,True,False,False,0,7,0,11,1,True,False,False,False,False,False,False,0,0,Correct,2
8 MRS V,N,8 IS MY FAVORITE NUMBER,0,Y,7,True,True,True,False,1,4,2,23,5,False,False,False,False,False,False,False,0,1,False Positive,1
OG ZO6,N,OG,0,N,6,True,True,True,False,1,4,1,2,1,False,False,True,False,False,False,False,0,0,Correct,5
MOVYOA2,N,MOVIE OA,0,Y,7,True,True,False,False,1,6,0,8,2,False,False,False,False,False,False,False,0,1,False Positive,1
SVTRAP1,Y,TRAP,1,N,7,True,True,False,False,1,6,0,4,1,False,False,False,False,False,False,False,1,0,False Negative,1
L OVER D,N,L OVER D,0,Y,8,False,True,True,False,0,6,2,8,3,False,False,False,False,False,False,False,0,1,False Positive,1
MY Z KA,N,MY Z KA=MY BITCH,0,N,7,False,True,True,False,0,5,2,16,4,False,False,False,False,False,False,False,0,0,Correct,1
BASSHND,N,BASSHUND IS A TERM USED FOR A PERSON OF AMERICAN DESCENT,0,N,7,False,True,False,False,0,7,0,56,11,False,False,False,False,False,False,False,0,0,Correct,1
JOE 13,N,13 GANG REFERENCE,0,N,6,True,True,True,False,2,3,1,17,3,False,False,True,False,False,False,False,0,0,Correct,5
IA V8,Y,I AM A V8 ENGINEER,1,Y,5,True,True,True,False,1,3,1,18,5,False,False,False,False,False,False,False,1,1,Correct,1
GLD DRGN,N,GOLDEN DRIVER,0,Y,8,False,True,True,False,0,7,1,13,2,False,False,False,False,False,False,False,0,1,False Positive,1
$T88USC,N,"88=HATE SYMBOL, NO 88 CAR ON ANI",0,N,7,True,True,False,True,2,4,0,32,7,False,True,False,False,False,False,False,0,0,Correct,0
GFK4LYF,N,GFK=FUCK,0,N,7,True,True,False,False,1,6,0,8,1,True,False,False,False,False,False,False,0,0,Correct,2
XC 14,N,"14=HATE SYMBOL, NO 2014 CAR",0,N,5,True,True,True,False,2,2,1,27,5,False,True,False,False,False,False,False,0,0,Correct,0
BRRAP,Y,BURRAAP,1,N,5,False,True,False,False,0,5,0,7,1,False,False,False,False,False,False,False,1,0,False Negative,1
VANDAMN,N,DAMN,0,N,7,False,True,False,False,0,7,0,4,1,False,False,False,False,False,False,False,0,0,Correct,1
LICMYC7,N,LIKE MY C7,0,Y,7,True,True,False,False,1,6,0,10,3,False,False,False,False,False,False,False,0,1,False Positive,1
FJ55 PIG,N,PIG,0,N,8,True,True,True,False,2,5,1,3,1,False,False,False,False,False,False,False,0,0,Correct,1
HAL YEA,Y,HAL YEA,1,Y,7,False,True,True,False,0,6,1,7,2,False,False,False,False,False,False,False,1,1,Correct,1
OORALS,N,ORIALS,0,N,6,False,True,False,False,0,6,0,6,1,False,False,False,False,False,False,False,0,0,Correct,1
8BB81S3,N,LOOK ALIKE,0,N,7,True,True,False,False,4,3,0,10,2,False,False,False,False,False,False,False,0,0,Correct,0
13 GILL,N,13 GANG REFERENCE,0,N,7,True,True,True,False,2,4,1,17,3,False,False,True,False,False,False,False,0,0,Correct,5
LMPS KNW,N,LAMPS KNEW,0,N,8,False,True,True,False,0,7,1,10,2,False,False,False,False,False,False,False,0,0,Correct,1
DISGOON,N,GOON,0,N,7,False,True,False,False,0,7,0,4,1,False,False,False,False,False,False,False,0,0,Correct,1
G ONETO,N,G AS IN GANGSTER,0,N,7,False,True,True,False,0,6,1,16,4,False,False,True,False,False,False,False,0,0,Correct,5
B26L14E,Y,"14=HATE SYMBOL, NO 2014 CAR",1,N,7,True,True,False,False,4,3,0,27,5,False,True,False,False,False,False,False,1,0,False Negative,0
YOU SLOW,N,"YOU, HOSTILE",0,N,8,False,True,True,False,0,7,1,12,2,False,False,False,False,False,False,False,0,0,Correct,1
PB 13,N,"13=GANG NUMBER, NO 2013 CAR",0,N,5,True,True,True,False,2,2,1,27,5,False,False,True,False,False,False,False,0,0,Correct,5
DESI P,Y,DESI PEE,1,N,6,False,True,True,False,0,5,1,8,2,False,False,False,False,False,False,False,1,0,False Negative,1
NOFKS2U,N,NO FUCKS TO YOU,0,N,7,True,True,False,False,1,6,0,15,4,True,False,False,False,False,False,False,0,0,Correct,2
ABRNZTL,Y,ABRIANZEL,1,N,7,False,True,False,False,0,7,0,9,1,False,False,False,False,False,False,False,1,0,False Negative,1
HAPPY BZ,Y,BZ=BITCH,1,N,8,False,True,True,False,0,7,1,8,1,False,False,False,False,False,False,False,1,0,False Negative,1
626,N,626 AREA CODE,0,N,3,True,False,False,False,3,0,0,13,3,False,False,False,False,False,False,True,0,0,Correct,4
YOJ88,N,"88=HATE SYMBOL, NO 88 CAR ON ANI",0,N,5,True,True,False,False,2,3,0,32,7,False,True,False,False,False,False,False,0,0,Correct,0
S13 KAMI,N,13 GANG REFERENCE,0,N,8,True,True,True,False,2,5,1,17,3,False,False,True,False,False,False,False,0,0,Correct,5
NOPOHOS,N,NO POHOS,0,N,7,False,True,False,False,0,7,0,8,2,False,False,False,False,False,False,False,0,0,Correct,1
MFRLKME,N,MOTHER FUCKER LIKE ME,0,N,7,False,True,False,False,0,7,0,21,4,True,False,False,False,False,False,False,0,0,Correct,2
QQQQO,N,LOOK ALIKE,0,N,5,False,True,False,False,0,5,0,10,2,False,False,False,False,False,False,False,0,0,Correct,1
THABEZZ,N,THAB=THAT BITCH,0,N,7,False,True,False,False,0,7,0,15,2,False,False,False,False,False,False,False,0,0,Correct,1
WILLY D,N,WILLY D COULD STAND FOR DICK,0,N,7,False,True,True,False,0,6,1,28,6,True,False,False,False,False,False,False,0,0,Correct,2
SMOKYOU,N,SMOKY YOU,0,N,7,False,True,False,False,0,7,0,9,2,False,False,False,False,False,False,False,0,0,Correct,1
HOTTBCH,N,HOT BITCH,0,N,7,False,True,False,False,0,7,0,9,2,False,False,False,False,False,False,False,0,0,Correct,1
FACC 1,N,FACC=FUCK,0,N,6,True,True,True,False,1,4,1,9,1,True,False,False,False,False,False,False,0,0,Correct,2
RICH B,N,B=BITCH,0,N,6,False,True,True,False,0,5,1,7,1,False,False,False,False,False,False,False,0,0,Correct,1
JUBU M4,Y,"JUBU IS A TYPE OF VEHICLE, M4 IS A TYPE OF GUN",1,N,7,True,True,True,False,1,5,1,46,12,False,False,False,False,True,False,False,1,0,False Negative,6
BUMBUM5,N,"BUMBUM IS A TYPE OF PENIS, SOME MAY FIND OFFENSIVE",0,N,7,True,True,False,False,1,6,0,50,10,True,False,False,False,False,False,False,0,0,Correct,2
BLZ WRLD,N,BALLS WRLD,0,N,8,False,True,True,False,0,7,1,10,2,False,False,False,False,False,False,False,0,0,Correct,1
PRP8GLD,N,PEPPER GOLD,0,Y,7,True,True,False,False,1,6,0,11,2,False,False,False,False,False,False,False,0,1,False Positive,1
BILT4GZ,Y,BULLET FOR GAS,1,N,7,True,True,False,False,1,6,0,14,3,False,False,False,False,False,False,False,1,0,False Negative,1
1R9A6P9,Y,909 AREA CODE,1,N,7,True,True,False,False,4,3,0,13,3,False,False,False,False,False,False,True,1,0,False Negative,4
PIMPMOM,N,PIMP MOM,0,N,7,False,True,False,False,0,7,0,8,2,False,False,False,False,False,False,False,0,0,Correct,1
O69 BAJA,N,NO 69 CAR,0,N,8,True,True,True,False,2,5,1,9,3,True,False,False,False,False,False,False,0,0,Correct,2
P BLINDR,N,PINK BLINDER,0,N,8,False,True,True,False,0,7,1,12,2,False,False,False,False,False,False,False,0,0,Correct,1
SRTKITY,Y,"KITTY, SEXUAL REFERENCE",1,N,7,False,True,False,False,0,7,0,23,3,True,False,False,False,False,False,False,1,0,False Negative,2
